category,source,date,latitude,longitude,magnitude_value,magnitude_unit,location,binary_category
0,0,2026-01-30,-0.024045507969575594,-0.14690317439962966,-0.10868013951015865,1,0,0
0,0,2026-01-30,0.01832569120669909,-0.25658881448818593,-0.07046598895780815,1,6,0
0,0,2026-01-30,0.1398882967853518,-0.0957760378847163,-0.10080541569216481,1,12,0
0,0,2026-01-29,0.16065239191155914,-0.09012111548253855,-0.10901831783363078,1,12,0
0,0,2026-01-29,-0.2621448918665745,-0.000537089761276116,0.05577114807543064,1,1,0
0,0,2026-01-28,0.500192278590537,-0.6584583508474504,0.0026288401012390357,1,36,0
0,0,2026-01-28,-0.1984708825176336,-0.016581290215344886,-0.1007087933140299,1,1,0
0,0,2026-01-28,0.22585446908202164,0.06143579532662362,-0.10360746465807673,1,14,0
0,0,2026-01-28,-0.05568700456424805,-0.07753736205784903,0.18901340752344922,1,1,0
0,0,2026-01-27,0.1431678365683968,-0.09214474727823208,-0.08012822677129752,1,12,0
0,0,2026-01-27,0.0021984691919878863,-0.10797739911668323,-0.08819619534556115,1,12,0
0,0,2026-01-27,0.02515053450579138,-0.5183718051793098,-0.09713376532303884,1,28,0
0,0,2026-01-27,0.0012262346413230128,-0.23198786194506732,-0.10848689475388887,1,6,0
0,0,2026-01-27,0.001160773457768603,-0.23198786194506732,-0.11331801366063356,1,6,0
0,0,2026-01-27,-0.004943452451378082,-0.10860083983823633,-0.09665065343236437,1,12,0
0,0,2026-01-27,-0.004944866401631242,-0.10932796255253475,-0.09732701007930862,1,12,0
0,0,2026-01-27,-0.3023796711249002,-0.0205668218664215,-0.04785635247424299,1,1,0
0,0,2026-01-26,-0.0046161229677688315,-0.10908115583431399,-0.04490936994112873,1,12,0
0,0,2026-01-26,0.001761028332412906,-0.10735236754400712,-0.0033134361540569346,1,12,0
0,0,2026-01-24,-0.20565481026643762,-0.01460140682552962,-0.09220602403815925,1,1,0
0,0,2026-01-23,0.17357760574877446,-0.45402158329878495,0.007459959007983727,1,20,0
0,0,2026-01-22,-0.1997707216830613,-0.2905976609568989,-0.04089954124853063,1,6,0
0,0,2026-01-22,-0.1997414935638904,-0.01523370097941854,-0.08539414637964923,1,1,0
0,0,2026-01-21,-0.29463958371838916,-0.0170116154440732,-0.10882507307736099,1,1,0
0,0,2026-01-21,-0.08865125162076305,-0.2450912492513357,-0.09679558699956671,1,6,0
0,0,2026-01-21,-0.05504047581098506,-0.07644373837019608,0.07572366916028621,1,1,0
0,0,2026-01-20,-0.05996312005156611,-0.07337827546601436,0.09408192100591604,1,1,0
0,0,2026-01-20,0.2931270996544734,-0.22197376157605675,-0.10969467448057503,1,8,0
0,0,2026-01-20,0.22374950955720582,-0.23405114017160228,-0.07959680369155561,1,8,0
0,0,2026-01-20,0.15354664382883695,-0.09085074551654151,0.00030990302600158396,1,12,0
0,0,2026-01-20,0.26961982320792444,-0.22919714214233491,-0.10003243666708565,1,8,0
0,0,2026-01-19,0.21820052070322601,-0.5909869482313524,0.049394071118527644,1,28,0
0,0,2026-01-19,0.2062783867414482,-0.15436679077731671,-0.07718124423818326,1,0,0
0,0,2026-01-19,0.10845046794173006,-0.12126653938761245,-0.08549076875778414,1,12,0
0,0,2026-01-19,0.11122929259137046,-0.12133975312298312,-0.11128894371980079,1,12,0
0,0,2026-01-19,0.45702343472769175,-0.7411460369511988,-0.10505680033010013,1,4,0
0,0,2026-01-19,0.2305238630493411,-0.23666936986631748,-0.1125450346355544,1,8,0
0,0,2026-01-19,-0.028275575810315357,-0.33012224176716837,-0.09882465694039948,1,6,0
0,0,2026-01-19,-0.15371914726878333,-0.27844532595232885,-0.1109024542072612,1,6,0
0,0,2026-01-19,-0.12184178963237934,-0.02112851335580445,-0.0953462513275433,1,1,0
0,0,2026-01-18,-0.19419020114928967,-0.026483712489694822,-0.10848689475388887,1,1,0
0,0,2026-01-18,0.19381476874729966,-0.28612517894180645,-0.053170583271662145,1,11,0
0,0,2026-01-18,0.2305238630493411,-0.23666936986631748,-0.0756835973770924,1,8,0
0,0,2026-01-18,-0.004079352102908339,-0.22041576498727491,-0.029111611116073584,1,24,0
0,0,2026-01-17,-0.037559207902161246,-0.041806221602700824,-0.11331801366063356,1,1,0
0,0,2026-01-17,0.21820052070322601,-0.5909869482313524,-0.0022022788055056555,1,28,0
0,0,2026-01-17,-0.05996314361740373,-0.0733821108005693,0.09519307835446732,1,1,0
0,0,2026-01-17,0.1073016333610277,-0.12142216612789034,-0.11196530036674504,1,12,0
0,0,2026-01-17,0.1592855144188989,-0.0891661206367533,-0.09824492267159012,1,12,0
0,0,2026-01-17,-0.26842029766312164,-0.000616338355797566,-0.08979046458478691,1,1,0
0,0,2026-01-16,0.21505347984182197,-0.2435397889856455,-0.09640909748702714,1,8,0
0,0,2026-01-16,0.22813611347389068,-0.23854472396224607,-0.09017695409732648,1,8,0
0,0,2026-01-16,-0.003236873410393391,-0.220094430352321,-0.019159506168179522,1,24,0
0,0,2026-01-16,0.022603067466326312,-0.21084366565672277,-0.08481441211083987,1,24,0
0,0,2026-01-16,0.021828340556775804,-0.2213898673383942,-0.0570354783970579,1,24,0
0,0,2026-01-16,-0.05832007450862379,-0.07303435420348835,-0.023121023671710168,1,1,0
0,0,2026-01-16,0.22788377048537437,-0.2718311896634369,0.5490283884540637,1,11,0
0,0,2026-01-15,0.20766871224247377,-0.08167533874695777,-0.11032271993845184,1,13,0
0,0,2026-01-15,0.030030017914894392,-0.21032682925225996,-0.08022484914943241,1,24,0
0,0,2026-01-15,0.248962127838268,-0.2679213116291814,-0.08075627222917434,1,11,0
0,0,2026-01-15,-0.0023708288803254212,-0.21794302900285953,0.007315025440781386,1,24,0
0,0,2026-01-15,-0.011751341308642915,-0.28293160289459796,-0.11331801366063356,1,6,0
0,0,2026-01-15,0.016815710165499105,-0.2212060029906859,-0.01775848168522356,1,24,0
0,0,2026-01-14,-0.22288096620083317,-0.2984261067038312,-0.1070858702709329,1,6,0
0,0,2026-01-13,0.20372161119615,-0.28042801252557353,-0.07486230716294581,1,11,0
0,0,2026-01-13,0.3797218906678663,-0.20192884721780427,-0.09660234224329692,1,18,0
0,0,2026-01-13,0.2901872614197531,-0.2069523227672344,-0.10220644017512076,1,8,0
0,0,2026-01-13,0.0020644384909058963,-0.24089278563583882,-0.003989792801001191,1,6,0
0,0,2026-01-13,0.2118622530350065,-0.2325642650031275,-0.11114401015259844,1,8,0
0,0,2026-01-13,0.27075116015424355,-0.21904076815319953,-0.05036853430575023,1,8,0
0,0,2026-01-12,0.13617337815351752,-0.0963668488663912,-0.11061258707285652,1,12,0
0,0,2026-01-12,0.20279335285494235,-0.2809407334673491,-0.08872761842530308,1,11,0
0,0,2026-01-12,0.25810431777312154,-0.21495485725464375,-0.09747194364651096,1,8,0
0,0,2026-01-12,0.26822684655017415,-0.22368594968073413,-0.07225350295330368,1,8,0
0,0,2026-01-12,-0.0415294152522054,-0.07128211815097958,-0.02587476144855464,1,1,0
0,0,2026-01-12,-0.04140174732726274,-0.06971720481818515,-0.00886922289681333,1,1,0
0,0,2026-01-11,-0.14496017084471216,-0.0054269856919676165,-0.07901706942274625,1,1,0
0,0,2026-01-10,-0.2087733953789964,-0.016581065421164318,-0.08138431768705115,1,1,0
0,0,2026-01-09,0.30427633305911045,-0.25093205914884514,-0.09940439120920884,1,11,0
0,0,2026-01-09,0.003138569366565682,-0.10765312486552413,-0.09665065343236437,1,12,0
0,0,2026-01-09,0.19132397754714953,-0.2915775272037223,-0.10423551011595353,1,11,0
0,0,2026-01-09,-0.20447056801481228,-0.014857620315607008,-0.11080583182912632,1,1,0
0,0,2026-01-09,-0.14496017084471216,-0.0054269856919676165,-0.06983794349993133,1,1,0
0,0,2026-01-08,0.2856793523542651,-0.5489221297214208,-0.0898870869629218,1,28,0
0,0,2026-01-08,-0.20435686284861962,-0.014148031547379862,-0.1016267059063114,1,1,0
3,3,2026-01-08,-2.789148948694718,4.296702247158561,,3,37,1
3,3,2026-01-07,-1.0507560270135359,3.528338446686559,,3,38,1
0,0,2026-01-05,0.8367537968903959,-0.708740399578935,-0.1103710311275193,1,39,0
0,0,2026-01-05,0.6014359477143559,-0.44973650475639365,-0.0914330450130801,1,30,0
0,0,2026-01-03,0.3409863699946537,-0.21766692987374647,-0.10365577584714417,1,18,0
0,0,2026-01-02,0.03274521480314195,-0.23375413518371208,-0.10491186676289779,1,6,0
0,0,2026-01-02,0.0017499193965903922,-0.2322712563370088,-0.0952496289494084,1,6,0
0,0,2026-01-02,-0.03922845335414891,-0.25260840503188764,-0.11148218847607057,1,6,0
3,3,2026-01-02,-1.125730739187985,-0.1004240898610159,,3,40,1
0,0,2026-01-01,-0.002102767478161441,-0.23560182230359134,-0.11331801366063356,1,6,0
3,3,2025-12-29,-2.7618714917272733,0.1470535525288841,,3,41,1
0,0,2025-12-23,0.2682566337688412,-0.25438082033921533,-0.10587809054424673,1,11,0
0,0,2025-12-21,0.2177046365665197,-0.25643663055724025,-0.09399353803365479,1,11,0
0,0,2025-12-19,0.29211704429112,-0.30919121295837754,-0.10237552933685683,1,11,0
0,0,2025-12-18,-0.23515703312023337,-0.30696438226751954,-0.11252087904102068,1,6,0
0,0,2025-12-18,0.5011225989425304,-0.3847382012537715,-0.04085123005946319,1,25,0
0,0,2025-12-18,0.5275279431767372,-0.38464309602360175,0.44226066061500596,1,25,0
0,0,2025-12-18,0.5369501541763128,-0.3836341505745202,-0.10925987377896801,1,25,0
0,0,2025-12-18,0.5863300690991861,-0.4240854829168307,-0.1101777863712495,1,30,0
0,0,2025-12-16,0.2938252375919769,-0.20742381991469624,-0.09602260797448756,1,8,0
0,0,2025-12-15,0.2916788021930681,-0.2025351171223468,-0.10969467448057503,1,8,0
0,0,2025-12-12,0.10565237821989026,-0.1200518899716035,-0.09979088072174842,1,12,0
0,0,2025-12-12,0.2938281833216711,-0.21011846233888787,-0.10360746465807673,1,8,0
0,0,2025-12-11,-0.03351701104241445,-0.3185816543825613,-0.098341545049725,1,6,0
0,0,2025-12-11,0.047572368474655326,-0.21531563462232803,-0.08795463940022392,1,24,0
0,0,2025-12-11,-0.2069905808535281,-0.016453486077856707,-0.11008116399311461,1,1,0
0,0,2025-12-10,0.19625972439340966,-0.28800791666196857,-0.11114401015259844,1,11,0
0,0,2025-12-10,-0.20760824145578888,-0.01669408501832632,-0.10969467448057503,1,1,0
0,0,2025-12-10,-0.0029570290894530044,-0.21826436363781318,0.010020452028558413,1,24,0
0,0,2025-12-09,-0.2079252608854688,-0.016462408677632472,-0.11235178987928461,1,1,0
0,0,2025-12-09,0.005273339675886181,-0.23236962782661988,-0.05891961477068833,1,6,0
0,0,2025-12-08,-0.0036080353518510326,-0.21763177552230376,-0.001332677402291611,1,24,0
3,3,2025-12-07,-1.9147385462955548,1.8945170516691823,,3,42,1
0,0,2025-12-06,-0.20877156902658606,-0.015208437571913324,-0.07616670926776688,1,1,0
0,0,2025-12-05,-0.20872237534069454,-0.01520995925559613,-0.0922543352272267,1,1,0
0,0,2025-12-04,0.21479655329790165,-0.5375346617573874,-0.06017570568644195,1,28,0
0,0,2025-12-03,0.77315437341731,-0.40584213828775506,-0.09399353803365479,1,31,0
3,3,2025-12-03,-2.73842348336217,4.291774067049762,,3,37,1
0,0,2025-12-02,0.7708858080652833,-0.4091997160418104,-0.11138556609793568,1,31,0
3,3,2025-12-02,-1.695723543538589,0.06858655008077214,,3,43,1
0,0,2025-12-01,0.7921955701600272,-0.4154420083455167,-0.11235178987928461,1,30,0
3,3,2025-11-30,-2.0721583411487123,3.8975542420658367,,3,44,1
3,3,2025-11-29,-1.10843341442418,3.012574137545602,,3,45,1
3,3,2025-11-23,-1.0357858287080766,2.09365184097076,,3,46,1
0,0,2025-11-20,0.05058357172438274,-0.3290576395269614,-0.1094531185352378,1,6,0
0,0,2025-11-18,0.7620535088942498,-0.6540185793252227,-0.053025649704459804,1,39,0
0,0,2025-11-18,0.4867911526639417,-0.5377483718555088,-0.11322139128249865,1,32,0
0,0,2025-11-18,0.07922260799505992,-0.10056972536456793,-0.06853354139511027,1,12,0
0,0,2025-11-17,-0.07385714903641744,-0.2316516352144178,-0.10843858356482142,1,24,0
0,0,2025-11-17,0.28592773628207235,0.05636639259695167,-0.10950142972430525,1,14,0
0,0,2025-11-17,-0.14360288818281156,-0.2718728326124378,-0.10993623042591227,1,6,0
0,0,2025-11-17,0.3217821565706646,-0.23330050052766202,-0.07853395753207178,1,18,0
0,0,2025-11-17,0.3492314674084637,0.04310161482761998,-0.09882465694039948,1,29,0
0,0,2025-11-16,0.3696748314855763,-0.14794557959787097,-0.11331801366063356,1,26,0
0,0,2025-11-14,0.09700389258176943,-0.2649303731833608,-0.07950018131342071,1,6,0
0,0,2025-11-13,0.3807704526097811,-0.664584268933149,-0.0891624191269101,1,4,0
0,0,2025-11-13,0.2175383206679904,-0.5380600576325655,-0.0921577128490918,1,28,0
3,3,2025-11-13,-3.906935538421124,0.1693427601086841,,3,47,1
0,0,2025-11-12,0.15429385762304426,-0.5072534850166568,-0.08848606247996584,1,28,0
0,0,2025-11-12,0.06292421551928327,-0.1543245467632613,-0.0061154851199688555,1,0,0
0,0,2025-11-08,0.5786724091009756,-0.5267995637967386,-0.07466906240667602,1,32,0
0,0,2025-11-07,-0.6670943529156682,-1.2968254059793285,-0.03602011115271849,1,48,0
0,0,2025-11-07,0.0006534534092441,-0.2467724022714669,-0.11283490176995908,1,6,0
0,0,2025-11-07,0.440092440908646,-0.4219198849502838,0.128237931676601,1,25,0
0,0,2025-11-05,0.3834166605085927,0.004854806157971822,0.013595480019549485,1,29,0
0,0,2025-11-04,0.703918808731514,-0.13899188041167315,-0.10665106956932588,1,5,0
0,0,2025-11-04,0.6506267467908676,-0.3488695576568439,-0.0891624191269101,1,17,0
0,0,2025-11-04,0.24649095519788047,-0.5416754743115412,-0.06587642599640069,1,28,0
0,0,2025-11-02,-0.1749120381270597,-0.28404596764960194,-0.11331801366063356,1,6,0
0,0,2025-11-02,-0.17490044962644305,-0.2840465244474948,-0.11331801366063356,1,6,0
0,0,2025-10-31,0.4455816903644294,-0.5388635757844801,-0.052929027326324915,1,32,0
2,2,2025-10-31,-5.7725839828877925,2.5235949195924734,-0.13622089906183812,0,49,0
2,2,2025-11-14,-5.763157647866645,2.4945445947406006,-0.13650738441300808,0,49,0
2,2,2025-11-21,-5.757266188478429,2.4692984790955204,-0.13650738441300808,0,49,0
2,2,2025-11-28,-5.7643359397442895,2.435925189235929,-0.13650738441300808,0,49,0
2,2,2025-12-05,-5.745483269701996,2.405664434181895,-0.13650738441300808,0,49,0
2,2,2025-12-12,-5.726041453720879,2.3881996555507095,-0.13650738441300808,0,49,0
2,2,2025-12-26,-5.70895622149505,2.373155737323847,-0.13650738441300808,0,49,0
2,2,2026-01-16,-5.676553194859856,2.323355180434922,-0.13650738441300808,0,49,0
2,2,2026-02-06,-5.650041627612881,2.3219718316324522,-0.13650738441300808,0,49,0
2,2,2026-02-26,-5.684801238003361,2.3017403553963263,-0.13650738441300808,0,49,0
2,2,2026-03-06,-5.70542134586212,2.2830651465629797,-0.13650738441300808,0,49,0
2,2,2026-03-20,-5.722506578087949,2.255571089113886,-0.13650738441300808,0,49,0
2,2,2026-03-26,-5.756087896600785,2.216491485444105,-0.13650738441300808,0,49,0
0,0,2025-10-30,0.19400341327691048,-0.5246371994080172,0.038717298334621876,1,28,0
0,0,2025-10-28,1.0259012803890755,-0.6416573029716902,-0.09114317787867542,1,21,0
0,0,2025-10-27,1.0496565283612747,-0.6734840261619807,-0.104718622006628,1,21,0
0,0,2025-10-27,1.019800674192577,-0.6427716768913802,-0.11244841225741951,1,21,0
0,0,2025-10-25,4.4669468843559274e-05,-0.14905225863984695,-0.10988791923684482,1,0,0
0,0,2025-10-22,0.18124139286474866,-0.5082295586398196,-0.07950018131342071,1,28,0
0,0,2025-10-22,0.182385337534159,-0.5088021958766021,-0.05437836299834832,1,28,0
0,0,2025-10-22,1.0180936238348408,-0.6435011340067828,-0.11124063253073334,1,21,0
0,0,2025-10-21,0.0034175299685977644,-0.1516711108415234,-0.014425009639569724,1,0,0
0,0,2025-10-21,0.15936934988599338,-0.49639241585568294,-0.0891624191269101,1,28,0
0,0,2025-10-16,-0.009967538196289101,-0.3287694419750589,-0.11331801366063356,1,6,0
0,0,2025-10-15,1.0496544663504885,-0.6731050750494039,-0.10824533880855162,1,21,0
0,0,2025-10-14,0.7700336673793713,-0.6192336684720102,-0.10148177233910906,1,19,0
0,0,2025-10-10,0.5625435374776356,-0.5292328224647034,-0.11259334582462185,1,32,0
0,0,2025-10-05,0.12178840207492735,-0.16063012035793672,-0.10848689475388887,1,0,0
0,0,2025-10-04,0.20017031017444553,-0.36401429434443056,-0.01439119180722252,1,6,0
0,0,2025-10-02,0.536189095452543,-0.537262868301422,-0.11138556609793568,1,32,0
0,0,2025-09-28,0.7462863728773466,-0.5874614319326774,-0.1127382793918242,1,19,0
0,0,2025-09-28,1.0000963347811218,-0.4904221072184024,-0.10138514996097417,1,33,0
0,0,2025-09-24,0.9147752183728676,-0.18925583321163514,-0.11331801366063356,1,5,0
0,0,2025-09-24,0.5653007404713211,-0.5401978848719029,-0.1101777863712495,1,32,0
0,0,2025-09-22,0.07653834539262219,-0.3279064218411037,-0.11143387728700313,1,6,0
0,0,2025-09-22,0.6291837787993558,-0.5390125278667862,-0.08674685967353775,1,32,0
0,0,2025-09-22,-0.0006022127719826637,-0.15160972473841372,-0.1007087933140299,1,0,0
0,0,2025-09-18,0.2680389743908894,-0.5196009676534425,-0.10592640173331418,1,28,0
0,0,2025-09-17,-0.269551787787385,-0.001333661773016359,-0.09882465694039948,1,1,0
0,0,2025-09-17,0.2805700431144276,-0.6779106558705849,-0.1109024542072612,1,4,0
0,0,2025-09-16,0.2326866177907555,-0.3480550072982294,-0.11124063253073334,1,6,0
0,0,2025-09-16,-0.27088192613930023,-0.001339432066708641,-0.09882465694039948,1,1,0
0,0,2025-09-14,0.6096671412840092,-0.5530701702730677,-0.06500682459318664,1,32,0
0,0,2025-09-12,0.9733059247613013,-0.5700784956750181,-0.06911327566391963,1,33,0
0,0,2025-09-11,-0.05586133284754542,-0.0660311508909833,-0.08689179324074009,1,1,0
0,0,2025-09-11,0.21229445049572623,-0.3161819765067765,0.0742743334882628,1,11,0
0,0,2025-09-10,-0.05660760400825089,-0.06372241090710078,0.3356378663431506,1,1,0
3,3,2025-09-10,-1.218509441633626,3.5187414643694224,,3,38,1
0,0,2025-09-09,0.9076693524609576,-0.6601896118737418,0.0994927741814701,1,21,0
0,0,2025-09-09,0.7309615853056887,-0.14335770675285078,-0.09942371568483582,1,5,0
0,0,2025-09-07,0.8262138582156878,-0.7018787820163628,-0.11331801366063356,1,39,0
0,0,2025-09-06,0.9833979946933167,-0.7387767408734882,-0.11051596469472164,1,21,0
0,0,2025-09-05,0.17235836822838316,-0.6415480875837353,-0.11085414301819375,1,4,0
0,0,2025-09-04,0.818743487711429,-0.6938654574082939,0.8456107781391203,1,39,0
0,0,2025-09-04,0.6831274538227174,-0.7531306620095387,-0.06468072406698137,1,39,0
0,0,2025-09-04,0.684170772365777,-0.7536851946688691,-0.08491103448897477,1,39,0
0,0,2025-09-04,0.6834441197648341,-0.7532615440981125,-0.093800293277385,1,39,0
0,0,2025-09-04,1.0118958085584369,-0.6183595995311696,-0.10988791923684482,1,19,0
0,0,2025-09-03,0.6856168805608733,-0.750445858653705,-0.08742321632048201,1,39,0
0,0,2025-09-03,0.6324358643816516,-0.6507378293052848,-0.07719718693057552,1,36,0
0,0,2025-09-03,0.8030878770207444,-0.5614291072875734,-0.08616712540472839,1,33,0
0,0,2025-09-03,1.003335635896545,-0.6107031270385581,-0.10027399261242288,1,33,0
0,0,2025-09-02,-0.19914884809819214,-0.02564793810207838,-0.10196488422978353,1,1,0
0,0,2025-09-02,0.36226143139360123,-0.6866878829792377,0.0775594943448492,1,4,0
0,0,2025-09-02,0.40161343437719677,-0.694284888765203,0.5287676419829578,1,4,0
0,0,2025-09-02,1.0161609894971302,-0.6567431885428479,-0.10848689475388887,1,21,0
0,0,2025-09-02,0.7851798435767566,-0.6938971533877306,-0.01669563552573973,1,39,0
0,0,2025-09-02,0.40026134444760086,-0.6965327268180567,-0.07307479316745027,1,4,0
0,0,2025-09-02,0.41322402796652524,-0.6938969804691302,-0.1085352059429563,1,4,0
0,0,2025-09-02,0.3963435239544367,-0.692990765960492,0.19993173625269223,1,4,0
0,0,2025-09-02,0.39381137470938105,-0.6920792255589645,-0.08780970583302158,1,4,0
0,0,2025-09-02,0.40371309158856317,-0.700018592881681,0.0297797283571442,1,4,0
0,0,2025-09-02,0.2949982860707648,-0.690809380525737,0.5147274442161763,1,4,0
0,0,2025-09-01,1.029291461779431,-0.6589177436928907,-0.10365577584714417,1,21,0
0,0,2025-09-01,0.9815794779239561,-0.694932365172199,0.055964392831700426,1,21,0
0,0,2025-09-01,0.5818073724706333,-0.7339231059732816,-0.11148218847607057,1,4,0
0,0,2025-09-01,0.9597519154635813,-0.6995995246538329,-0.041624209084542334,1,21,0
0,0,2025-09-01,0.5931506705475188,-0.7268842641372529,-0.10085372688123224,1,4,0
0,0,2025-09-01,0.988641334634236,-0.657323416906184,0.15384286188234786,1,21,0
0,0,2025-09-01,1.0252322462609496,-0.6423953714333883,-0.10602302411144907,1,21,0
3,3,2025-09-01,-0.3735916849318768,3.8327443506701107,,3,50,1
0,0,2025-08-31,0.9382664700498805,-0.6275981388817259,-0.09896959050760182,1,19,0
0,0,2025-08-31,1.0359792520587752,-0.6536114424807957,-0.10848689475388887,1,21,0
0,0,2025-08-30,0.9890341182316483,-0.616039118374326,-0.05051346787295257,1,19,0
0,0,2025-08-30,1.0359792697331534,-0.6536105778877942,-0.09491145062593628,1,21,0
0,0,2025-08-29,1.0470649932055855,-0.6478013775104212,-0.10703755908186545,1,21,0
0,0,2025-08-29,1.0451895649385345,-0.6488244849928682,0.016784018498000982,1,21,0
0,0,2025-08-29,0.568753135672816,-0.680799434007343,-0.07582853094429474,1,36,0
0,0,2025-08-29,-0.18802838858120682,-0.2976809831632409,-0.11331801366063356,1,6,0
0,0,2025-08-29,0.876100497560542,-0.6680559556715481,0.2289667608822278,1,39,0
3,3,2025-08-29,-2.0683878071402533,3.1727486370116122,,3,51,1
0,0,2025-08-28,-0.0549069164266542,-0.06541296689487934,-0.09752025483557841,1,1,0
0,0,2025-08-28,-0.056320866679826324,-0.06537089579942428,-0.09486313943686883,1,1,0
0,0,2025-08-28,0.6831524925251173,-0.6424063171807878,0.09983095250494223,1,39,0
3,3,2025-08-28,-2.1933456607643356,4.073222248119512,,3,44,1
3,3,2025-08-28,-4.042262360568468,4.453366499038303,,3,52,1
0,0,2025-08-27,1.050474321838953,-0.7045341200427042,-0.10186826185164863,1,21,0
0,0,2025-08-27,0.6302609732338975,-0.7405030391359508,-0.07776097850699262,1,4,0
0,0,2025-08-27,0.1972587468207669,-0.6635454033786561,0.1219574770978329,1,4,0
0,0,2025-08-27,0.8730464239282841,-0.45237828596447066,-0.0962641639198248,1,33,0
0,0,2025-08-26,0.6081562176093075,-0.7419111671738453,-0.0953462513275433,1,4,0
0,0,2025-08-26,-0.06373626986799336,-0.07055183102629539,-0.08935566388317988,1,1,0
0,0,2025-08-26,1.0463942505542372,-0.33643370151099833,-0.07263999246584325,1,53,0
0,0,2025-08-25,0.6149441214580353,-0.74665173060131,-0.0343775307244253,1,4,0
0,0,2025-08-25,0.9280899165902379,-0.7095800058427341,-0.07621502045683433,1,21,0
0,0,2025-08-25,0.5779786308434188,-0.7347181511137811,-0.11302814652622888,1,4,0
3,3,2025-08-25,1.3847143694814785,4.160961145916181,,3,54,1
0,0,2025-08-24,0.5918417650152383,-0.6264632222323195,0.037026406717261234,1,36,0
0,0,2025-08-24,0.7291588988877038,-0.7241901923444424,0.23761446372530082,1,39,0
0,0,2025-08-24,0.22840745641893373,0.015537428510984866,-0.1007087933140299,1,14,0
0,0,2025-08-24,0.5504738813727772,-0.6936824403617272,-0.11331801366063356,1,4,0
0,0,2025-08-24,0.3398459602008766,-0.6688794459217985,0.07606184748375834,1,4,0
0,0,2025-08-23,0.4495909463072989,-0.5560676796257001,-0.11331801366063356,1,32,0
0,0,2025-08-23,0.8726444496542258,-0.5989357396177861,-0.09302731425230586,1,19,0
0,0,2025-08-22,0.7206683456014029,-0.5125761495158989,0.3403723628717604,1,30,0
0,0,2025-08-22,0.26347143727578703,-0.6609864207839646,-0.014908121530244194,1,4,0
0,0,2025-08-22,0.2313381399149105,-0.3396803796499316,-0.10500848914103268,1,6,0
0,0,2025-08-22,-0.2209301861682066,-0.2935841611010054,0.1401707953762604,1,6,0
0,0,2025-08-22,0.6752746686895691,-0.5290898706578281,0.07296993138344174,1,30,0
0,0,2025-08-21,0.7906854123750456,-0.7088508599808122,0.9239715268065192,1,39,0
0,0,2025-08-21,0.4418442074431383,-0.7295238146953862,0.19118741103148434,1,4,0
0,0,2025-08-21,0.7208682604928232,-0.5126136157890279,0.34563828248011214,1,30,0
0,0,2025-08-21,1.0279334803904472,-0.6100368197959883,-0.10742404859440503,1,33,0
0,0,2025-08-20,0.8923749471453647,-0.6005167862559891,-0.07302648197838282,1,19,0
0,0,2025-08-20,0.9222249687692678,-0.5621202110574276,-0.057760146233069604,1,33,0
0,0,2025-08-20,0.4384772384027723,-0.6965240808880412,-0.10732742621627013,1,4,0
0,0,2025-08-20,0.9115418087168327,-0.5961822875776293,-0.10365577584714417,1,19,0
0,0,2025-08-20,0.8635951680339247,-0.596646297349698,-0.10766560453974226,1,19,0
0,0,2025-08-19,-0.19890336865986336,-0.027694142691856067,-0.10655444719119099,1,1,0
0,0,2025-08-19,0.8160235776556706,-0.5361668583370849,-0.11331801366063356,1,33,0
0,0,2025-08-19,-0.28727525948311794,-0.0031156847836144477,0.7901012219006237,1,1,0
0,0,2025-08-19,0.15010997882390809,-0.498829115603794,-0.11138556609793568,1,28,0
0,0,2025-08-18,0.99184240017823,-0.56716741103882,-0.11206192274487993,1,33,0
0,0,2025-08-18,0.8542514901879942,-0.4908286388477283,-0.09253695568327126,1,33,0
0,0,2025-08-18,0.8343833092909528,-0.4822058799247314,-0.10365577584714417,1,33,0
0,0,2025-08-18,-0.07040793522299194,-0.23159427811469546,-0.0671325169121543,1,24,0
0,0,2025-08-17,0.6354454574955285,-0.5904886659927029,-0.11302814652622888,1,36,0
0,0,2025-08-17,0.9576405342480322,-0.5940115885123735,-0.04085123005946319,1,33,0
0,0,2025-08-17,0.7109277778108661,-0.49883489108504425,-0.11211023393394738,1,30,0
0,0,2025-08-17,0.5159281309580892,-0.46221083529080786,-0.05437836299834832,1,25,0
0,0,2025-08-16,0.8483706354266759,-0.5422826952683855,0.031615553541707184,1,33,0
0,0,2025-08-16,0.6354484032252223,-0.5904875074380808,-0.11302814652622888,1,36,0
0,0,2025-08-15,0.6066842953957551,-0.6198796404871837,1.2152396856941565,1,36,0
0,0,2025-08-15,0.766071837684577,-0.540332467418523,-0.09636078629795969,1,19,0
0,0,2025-08-14,0.9206441134716278,-0.5617259566487236,-0.09650571986516203,1,33,0
0,0,2025-08-14,0.5151969419334176,-0.6841658651937343,-0.06582811480733324,1,36,0
0,0,2025-08-14,0.8522246514146661,-0.5477391417011286,-0.08162587363238838,1,33,0
0,0,2025-08-14,0.5249884296074465,-0.5887963635270609,-0.10660275838025843,1,36,0
0,0,2025-08-14,0.7727665386457837,-0.4908353826731403,0.7343501097167899,1,30,0
0,0,2025-08-14,0.8312506435904562,-0.4804469519223906,-0.11331801366063356,1,33,0
0,0,2025-08-14,0.21375912621423052,-0.6646543701337142,-0.1089120332176824,1,4,0
